img_name,raw_height,raw_width,X,Y,D
train_842,1424,2144,370,19,1390
train_843,1424,2144,371,17,1388
train_844,1424,2144,371,18,1386
train_845,1424,2144,370,18,1388
train_846,1424,2144,372,8,1406
train_847,1424,2144,372,19,1386
train_848,1424,2144,371,18,1386
train_849,1424,2144,371,18,1388
train_85,1424,2144,371,19,1388
train_850,1424,2144,372,18,1386
train_851,1424,2144,371,18,1386
train_852,1424,2144,371,17,1388
train_853,1424,2144,371,18,1386
train_854,1424,2144,371,18,1386
train_855,1424,2144,371,18,1386
train_856,1424,2144,371,17,1390
train_857,1424,2144,371,19,1386
train_858,1424,2144,371,16,1390
train_859,1424,2144,375,23,1389
train_86,1424,2144,371,18,1388
train_860,1424,2144,371,18,1388
train_861,1424,2144,371,19,1386
train_862,1424,2144,371,19,1386
train_863,1424,2144,371,19,1386
train_864,1424,2144,371,18,1386
train_865,1424,2144,371,19,1386
train_866,1424,2144,371,19,1386
train_867,1424,2144,370,18,1388
train_868,1424,2144,371,18,1388
train_869,1424,2144,372,18,1386
train_87,1424,2144,371,18,1388
train_870,1424,2144,372,19,1386
train_871,1424,2144,370,17,1388
train_872,1424,2144,371,18,1388
train_873,1424,2144,371,18,1386
train_874,1424,2144,372,19,1386
train_875,1424,2144,371,19,1386
train_876,1424,2144,378,-11,1446
train_877,1424,2144,370,17,1388
train_878,1424,2144,371,18,1388
train_879,1424,2144,370,16,1390
train_88,1424,2144,370,17,1388
train_880,1424,2144,371,19,1386
train_881,1424,2144,375,21,1389
train_882,1424,2144,371,18,1388
train_883,1424,2144,370,17,1390
train_884,1424,2144,370,18,1388
train_885,1424,2144,371,18,1388
train_886,1424,2144,370,18,1388
train_887,1424,2144,375,21,1389
train_888,1424,2144,370,17,1388
train_889,1424,2144,370,17,1388
train_89,1424,2144,370,18,1388
train_890,1424,2144,371,18,1388
train_891,1424,2144,370,18,1388
train_892,1424,2144,371,18,1386
train_893,1424,2144,371,18,1388
train_894,1424,2144,370,17,1390
train_895,1424,2144,371,18,1386
train_896,1424,2144,371,19,1386
train_897,1424,2144,371,18,1388
train_898,1424,2144,371,18,1388
train_899,1424,2144,372,20,1386
train_9,1424,2144,370,18,1388
train_90,1424,2144,371,18,1388
train_900,1424,2144,371,18,1386
train_901,1424,2144,371,18,1386
train_902,1424,2144,370,16,1390
train_903,1424,2144,370,18,1388
train_904,1424,2144,370,18,1388
train_905,1424,2144,371,18,1388
train_906,1424,2144,371,18,1386
train_907,1424,2144,371,18,1388
train_908,1424,2144,370,18,1388
train_909,1424,2144,371,18,1388
train_91,1424,2144,371,19,1386
train_910,1424,2144,371,18,1388
train_911,1424,2144,370,18,1388
train_912,1424,2144,375,21,1389
train_913,1424,2144,371,19,1388
train_914,1424,2144,370,18,1388
train_915,1424,2144,371,18,1388
train_916,1424,2144,370,17,1388
train_917,1424,2144,370,18,1388
train_918,1424,2144,373,21,1391
train_919,1424,2144,370,17,1388
train_92,1424,2144,370,17,1388
train_920,1424,2144,371,20,1384
train_921,1424,2144,373,4,1416
train_922,1424,2144,369,18,1388
train_923,1424,2144,371,16,1392
train_924,1424,2144,370,18,1388
train_925,1424,2144,370,17,1388
train_926,1424,2144,371,18,1386
train_927,1424,2144,370,18,1388
train_928,1424,2144,370,18,1388
train_929,1424,2144,371,18,1386
train_93,1424,2144,371,18,1386
train_930,1424,2144,370,18,1388
train_931,1424,2144,370,18,1388
train_932,1424,2144,373,3,1418
train_933,1424,2144,373,21,1391
train_934,1424,2144,370,17,1390
train_935,1424,2144,370,18,1388
train_936,1424,2144,370,18,1388
train_937,1424,2144,373,21,1391
train_938,1424,2144,370,19,1386
train_939,1424,2144,371,18,1386
train_94,1424,2144,371,19,1386
train_940,1424,2144,370,18,1388
train_941,1424,2144,370,18,1388
train_942,1424,2144,371,18,1388
train_943,1424,2144,370,18,1388
train_944,1424,2144,372,20,1386
train_945,1424,2144,371,19,1386
train_946,1424,2144,371,18,1386
train_947,1424,2144,370,18,1388
train_948,1424,2144,372,12,1400
train_949,1424,2144,370,18,1388
train_95,1424,2144,371,18,1386
train_950,1424,2144,371,18,1386
train_951,1424,2144,370,18,1388
train_952,1424,2144,370,18,1388
train_953,1424,2144,370,18,1388
train_954,1424,2144,370,17,1390
train_955,1424,2144,371,13,1396
train_956,1424,2144,370,17,1388
train_957,1424,2144,370,18,1388
train_958,1424,2144,370,18,1388
train_959,1424,2144,370,18,1388
train_96,1424,2144,370,18,1388
train_960,1424,2144,373,21,1391
train_961,1424,2144,373,21,1391
train_962,1424,2144,373,21,1391
train_963,1424,2144,370,17,1390
train_964,1424,2144,370,18,1388
train_965,1424,2144,370,18,1388
train_966,1424,2144,370,18,1388
train_967,1424,2144,371,18,1388
train_968,1424,2144,371,18,1388
train_969,1424,2144,371,18,1388
train_97,1424,2144,371,18,1388
train_970,1424,2144,371,18,1388
train_971,1424,2144,370,18,1388
train_972,1424,2144,370,18,1388
train_973,1424,2144,371,18,1386
train_974,1424,2144,371,19,1388
train_975,1424,2144,371,19,1388
train_976,1424,2144,370,16,1390
train_977,1424,2144,371,18,1388
train_978,1424,2144,371,18,1388
train_979,1424,2144,371,18,1386
train_98,1424,2144,370,18,1388
train_980,1424,2144,370,18,1388
train_981,1424,2144,371,18,1388
train_982,1424,2144,370,18,1388
train_983,1424,2144,370,17,1388
train_984,1424,2144,371,19,1386
train_985,1424,2144,370,18,1386
train_986,1424,2144,371,18,1388
train_987,1424,2144,369,16,1390
train_988,1424,2144,371,19,1386
train_989,1424,2144,371,19,1386
train_99,1424,2144,373,23,1389
train_990,1424,2144,371,18,1386
train_991,1424,2144,370,18,1386
train_992,1424,2144,371,18,1388
train_993,1424,2144,370,18,1388
train_994,1424,2144,371,18,1386
train_995,1424,2144,370,17,1388
train_996,1424,2144,371,18,1388
train_997,1424,2144,369,18,1388
train_998,1424,2144,371,19,1386
train_999,1424,2144,371,18,1388
val_1,1424,2144,370,18,1388
val_10,1424,2144,371,17,1390
val_100,1424,2144,370,18,1388
val_101,1424,2144,370,18,1388
val_102,1424,2144,371,19,1388
val_103,1424,2144,370,17,1390
val_104,1424,2144,369,18,1390
val_105,1424,2144,370,18,1388
val_106,1424,2144,371,18,1388
val_107,1424,2144,370,18,1388
val_108,1424,2144,370,18,1388
val_109,1424,2144,370,18,1388
val_11,1424,2144,370,18,1388
val_110,1424,2144,370,17,1388
val_111,1424,2144,370,18,1386
val_112,1424,2144,369,17,1390
val_113,1424,2144,370,18,1388
val_114,1424,2144,370,18,1388
val_115,1424,2144,373,23,1389
val_116,1424,2144,370,17,1390
val_117,1424,2144,370,19,1386
val_118,1424,2144,370,17,1388
val_119,1424,2144,373,23,1389
val_12,1424,2144,371,19,1386
val_120,1424,2144,370,17,1388
val_121,1424,2144,369,17,1390
val_122,1424,2144,370,18,1388
val_123,1424,2144,369,18,1388
val_124,1424,2144,370,18,1388
val_125,1424,2144,370,18,1388
val_126,1424,2144,370,17,1388
val_127,1424,2144,371,18,1388
val_128,1424,2144,370,18,1388
val_129,1424,2144,370,18,1388
val_13,1424,2144,371,18,1388
val_130,1424,2144,370,18,1388
val_131,1424,2144,370,18,1388
val_132,1424,2144,370,18,1388
val_133,1424,2144,370,18,1388
val_134,1424,2144,370,18,1388
val_135,1424,2144,371,18,1388
val_136,1424,2144,371,18,1388
val_137,1424,2144,369,17,1388
val_138,1424,2144,371,18,1388
val_139,1424,2144,370,18,1388
val_14,1424,2144,371,18,1388
val_140,1424,2144,370,18,1388
val_141,1424,2144,370,17,1388
val_142,1424,2144,369,17,1390
val_143,1424,2144,369,18,1388
val_144,1424,2144,370,18,1388
val_145,1424,2144,370,18,1388
val_146,1424,2144,370,18,1388
val_147,1424,2144,375,21,1389
val_148,1424,2144,371,18,1386
val_149,1424,2144,370,18,1388
val_15,1424,2144,370,17,1388
val_150,1424,2144,371,18,1386
val_151,1424,2144,370,18,1388
val_152,1424,2144,369,17,1390
val_153,1424,2144,370,18,1388
val_154,1424,2144,370,18,1388
val_155,1424,2144,371,18,1388
val_156,1424,2144,370,18,1388
val_157,1424,2144,370,18,1388
val_158,1424,2144,370,17,1388
val_159,1424,2144,370,18,1388
val_16,1424,2144,370,17,1390
val_160,1424,2144,370,18,1388
val_161,1424,2144,370,18,1388
val_162,1424,2144,371,19,1388
val_163,1424,2144,370,18,1388
val_164,1424,2144,370,18,1388
val_165,1424,2144,370,17,1388
val_166,1424,2144,369,16,1390
val_167,1424,2144,370,16,1390
val_168,1424,2144,369,17,1390
val_169,1424,2144,370,18,1388
val_17,1424,2144,372,14,1398
val_170,1424,2144,370,18,1388
val_171,1424,2144,370,18,1386
val_172,1424,2144,370,17,1388
val_173,1424,2144,371,18,1386
val_174,1424,2144,371,19,1386
val_175,1424,2144,370,18,1388
val_176,1424,2144,370,18,1388
val_177,1424,2144,372,18,1386
val_178,1424,2144,371,19,1386
val_179,1424,2144,370,17,1390
val_18,1424,2144,371,18,1388
val_180,1424,2144,370,16,1388
val_181,1424,2144,370,17,1388
val_182,1424,2144,370,18,1388
val_183,1424,2144,370,18,1388
val_184,1424,2144,371,18,1388
val_185,1424,2144,370,18,1388
val_186,1424,2144,371,18,1388
val_187,1424,2144,371,18,1388
val_188,1424,2144,371,19,1388
val_189,1424,2144,370,17,1388
val_19,1424,2144,371,18,1386
val_190,1424,2144,371,18,1388
val_191,1424,2144,371,18,1388
val_192,1424,2144,371,18,1388
val_193,1424,2144,370,17,1388
val_194,1424,2144,370,18,1388
val_195,1424,2144,370,18,1388
val_196,1424,2144,370,18,1388
val_197,1424,2144,370,17,1390
val_198,1424,2144,370,18,1388
val_199,1424,2144,370,17,1388
val_2,1424,2144,369,16,1390
val_20,1424,2144,371,18,1388
val_200,1424,2144,370,18,1388
val_201,1424,2144,370,18,1388
val_202,1424,2144,370,18,1388
val_203,1424,2144,371,18,1388
val_204,1424,2144,370,18,1388
val_205,1424,2144,370,18,1388
val_206,1424,2144,370,16,1390
val_207,1424,2144,371,12,1400
val_208,1424,2144,370,18,1388
val_209,1424,2144,370,18,1388
val_21,1424,2144,371,17,1388
val_210,1424,2144,370,18,1386
val_211,1424,2144,371,18,1386
val_212,1424,2144,371,18,1386
val_213,1424,2144,371,17,1388
val_214,1424,2144,371,18,1386
val_215,1424,2144,371,18,1386
val_216,1424,2144,371,18,1386
val_217,1424,2144,371,18,1388
val_218,1424,2144,371,19,1386
val_219,1424,2144,371,17,1388
val_22,1424,2144,371,17,1388
val_220,1424,2144,372,19,1386
val_221,1424,2144,371,17,1388
val_222,1424,2144,370,18,1388
val_223,1424,2144,371,18,1386
val_224,1424,2144,371,18,1386
val_225,1424,2144,371,18,1386
val_226,1424,2144,372,18,1386
val_227,1424,2144,370,18,1388
val_228,1424,2144,370,17,1390
val_229,1424,2144,371,18,1386
val_23,1424,2144,375,21,1389
val_230,1424,2144,371,19,1386
val_231,1424,2144,371,17,1386
val_232,1424,2144,370,18,1388
val_233,1424,2144,374,2,1420
val_234,1424,2144,371,18,1386
val_235,1424,2144,371,18,1386
val_236,1424,2144,371,18,1386
val_237,1424,2144,370,18,1388
val_238,1424,2144,371,19,1386
val_239,1424,2144,371,19,1386
val_24,1424,2144,375,21,1389
val_240,1424,2144,370,16,1390
val_241,1424,2144,370,17,1388
val_242,1424,2144,370,17,1390
val_243,1424,2144,370,18,1388
val_244,1424,2144,371,18,1386
val_245,1424,2144,372,19,1386
val_246,1424,2144,369,17,1390
val_247,1424,2144,370,16,1390
val_248,1424,2144,371,18,1388
val_249,1424,2144,371,18,1388
val_25,1424,2144,371,18,1388
val_250,1424,2144,370,17,1388
val_251,1424,2144,371,18,1386
val_252,1424,2144,370,17,1390
val_253,1424,2144,370,15,1394
val_254,1424,2144,371,19,1386
val_255,1424,2144,370,18,1388
val_256,1424,2144,372,20,1384
val_257,1424,2144,371,17,1388
val_258,1424,2144,371,18,1386
val_259,1424,2144,371,18,1386
val_26,1424,2144,371,19,1386
val_260,1424,2144,370,17,1388
val_261,1424,2144,373,21,1391
val_262,1424,2144,370,18,1388
val_263,1424,2144,370,16,1390
val_264,1424,2144,370,18,1388
val_265,1424,2144,369,17,1390
val_266,1424,2144,371,18,1386
val_267,1424,2144,370,18,1388
val_268,1424,2144,371,18,1386
val_269,1424,2144,371,18,1386
val_27,1424,2144,371,17,1388
val_270,1424,2144,371,18,1388
val_271,1424,2144,370,18,1388
val_272,1424,2144,372,11,1400
val_273,1424,2144,370,17,1388
val_274,1424,2144,370,18,1388
val_275,1424,2144,370,17,1388
val_276,1424,2144,370,18,1388
val_277,1424,2144,371,19,1388
val_278,1424,2144,370,18,1388
val_279,1424,2144,370,18,1388
val_28,1424,2144,371,18,1388
val_280,1424,2144,369,16,1390
val_281,1424,2144,370,18,1388
val_282,1424,2144,371,18,1386
val_283,1424,2144,370,18,1388
val_284,1424,2144,370,18,1388
val_285,1424,2144,371,18,1388
val_286,1424,2144,371,19,1386
val_287,1424,2144,371,18,1388
val_288,1424,2144,370,18,1388
val_289,1424,2144,371,18,1388
val_29,1424,2144,371,18,1386
val_290,1424,2144,371,18,1388
val_291,1424,2144,370,18,1388
val_292,1424,2144,371,18,1388
val_293,1424,2144,370,18,1388
val_294,1424,2144,370,19,1388
val_295,1424,2144,370,18,1388
val_296,1424,2144,370,18,1388
val_297,1424,2144,370,18,1388
val_298,1424,2144,370,18,1388
val_299,1424,2144,370,17,1388
val_3,1424,2144,370,16,1388
val_30,1424,2144,370,17,1388
val_300,1424,2144,370,18,1388
val_301,1424,2144,370,18,1388
val_302,1424,2144,370,18,1388
val_303,1424,2144,370,18,1388
val_304,1424,2144,370,18,1388
val_305,1424,2144,370,18,1388
val_306,1424,2144,370,17,1390
val_307,1424,2144,370,17,1388
val_308,1424,2144,371,18,1388
val_309,1424,2144,371,18,1388
val_31,1424,2144,370,18,1388
val_310,1424,2144,370,18,1388
val_311,1424,2144,370,18,1386
val_312,1424,2144,370,18,1388
val_313,1424,2144,370,18,1388
val_314,1424,2144,370,19,1386
val_315,1424,2144,370,18,1388
val_316,1424,2144,370,18,1388
val_317,1424,2144,370,18,1388
val_318,1424,2144,370,19,1388
val_319,1424,2144,370,18,1388
val_32,1424,2144,371,19,1386
val_320,1424,2144,371,18,1386
val_321,1424,2144,369,17,1390
val_322,1424,2144,370,18,1388
val_323,1424,2144,370,18,1388
val_324,1424,2144,370,18,1388
val_325,1424,2144,371,19,1386
val_326,1424,2144,370,17,1388
val_327,1424,2144,370,18,1388
val_328,1424,2144,370,18,1388
val_329,1424,2144,370,18,1386
val_33,1424,2144,371,19,1386
val_330,1424,2144,370,17,1388
val_331,1424,2144,370,18,1388
val_332,1424,2144,370,18,1388
val_333,1424,2144,375,23,1389
val_334,1424,2144,373,23,1389
val_335,1424,2144,370,18,1388
val_336,1424,2144,371,18,1388
val_337,1424,2144,370,16,1390
val_338,1424,2144,370,18,1388
val_339,1424,2144,371,18,1388
val_34,1424,2144,370,18,1388
val_340,1424,2144,370,18,1388
val_341,1424,2144,373,21,1391
val_342,1424,2144,371,19,1386
val_343,1424,2144,370,17,1390
val_344,1424,2144,371,19,1386
val_345,1424,2144,371,18,1386
val_346,1424,2144,371,18,1388
val_347,1424,2144,370,18,1388
val_348,1424,2144,371,19,1386
val_349,1424,2144,370,18,1388
val_35,1424,2144,370,18,1388
val_350,1424,2144,370,17,1388
val_351,1424,2144,370,18,1386
val_352,1424,2144,371,18,1386
val_353,1424,2144,370,18,1388
val_354,1424,2144,370,18,1388
val_355,1424,2144,371,18,1388
val_356,1424,2144,370,18,1388
val_357,1424,2144,370,18,1386
val_358,1424,2144,369,16,1390
val_359,1424,2144,370,18,1388
val_36,1424,2144,371,17,1388
val_360,1424,2144,370,17,1390
val_361,1424,2144,370,18,1388
val_362,1424,2144,370,18,1388
val_363,1424,2144,370,18,1388
val_364,1424,2144,370,17,1388
val_365,1424,2144,371,18,1388
val_366,1424,2144,370,19,1386
val_367,1424,2144,370,18,1388
val_368,1424,2144,370,17,1390
val_369,1424,2144,371,18,1386
val_37,1424,2144,371,19,1386
val_370,1424,2144,371,18,1386
val_371,1424,2144,372,19,1386
val_372,1424,2144,370,18,1388
val_373,1424,2144,372,20,1386
val_374,1424,2144,370,18,1388
val_375,1424,2144,371,19,1386
val_376,1424,2144,371,19,1386
val_377,1424,2144,372,18,1386
val_378,1424,2144,371,18,1388
val_379,1424,2144,371,18,1388
val_38,1424,2144,371,18,1386
val_380,1424,2144,370,18,1388
val_381,1424,2144,371,18,1386
val_382,1424,2144,371,18,1386
val_383,1424,2144,371,18,1388
val_384,1424,2144,370,17,1388
val_385,1424,2144,371,19,1386
val_386,1424,2144,371,18,1386
val_387,1424,2144,370,17,1388
val_388,1424,2144,371,18,1388
val_389,1424,2144,370,18,1388
val_39,1424,2144,371,17,1388
val_390,1424,2144,371,18,1388
val_391,1424,2144,370,18,1388
val_392,1424,2144,371,18,1386
val_393,1424,2144,371,19,1386
val_394,1424,2144,370,18,1388
val_395,1424,2144,370,18,1388
val_396,1424,2144,370,18,1388
val_397,1424,2144,370,18,1388
val_398,1424,2144,371,18,1386
val_399,1424,2144,371,18,1386
val_4,1424,2144,371,19,1388
val_40,1424,2144,371,18,1386
val_400,1424,2144,371,18,1386
val_401,1424,2144,372,18,1388
val_402,1424,2144,370,16,1390
val_403,1424,2144,371,18,1388
val_404,1424,2144,370,17,1388
val_405,1424,2144,370,18,1388
val_406,1424,2144,370,18,1388
val_407,1424,2144,371,18,1386
val_408,1424,2144,371,18,1388
val_409,1424,2144,369,17,1388
val_41,1424,2144,371,17,1388
val_410,1424,2144,369,18,1390
val_411,1424,2144,371,18,1388
val_412,1424,2144,370,17,1388
val_413,1424,2144,370,18,1388
val_414,1424,2144,373,21,1391
val_415,1424,2144,373,21,1391
val_416,1424,2144,376,-8,1440
val_417,1424,2144,370,18,1388
val_418,1424,2144,371,17,1388
val_419,1424,2144,370,18,1388
val_42,1424,2144,371,18,1388
val_420,1424,2144,371,19,1386
val_421,1424,2144,370,17,1388
val_422,1424,2144,370,17,1388
val_423,1424,2144,370,18,1388
val_424,1424,2144,370,18,1388
val_425,1424,2144,371,18,1388
val_426,1424,2144,370,18,1388
val_427,1424,2144,370,19,1386
val_428,1424,2144,369,19,1390
val_429,1424,2144,371,18,1386
val_43,1424,2144,371,18,1386
val_430,1424,2144,371,19,1386
val_431,1424,2144,370,18,1388
val_432,1424,2144,371,19,1386
val_433,1424,2144,371,18,1386
val_434,1424,2144,371,17,1388
val_435,1424,2144,372,19,1386
val_436,1424,2144,375,21,1389
val_437,1424,2144,372,18,1386
val_438,1424,2144,372,19,1386
val_439,1424,2144,370,18,1388
val_44,1424,2144,371,18,1386
val_440,1424,2144,371,18,1386
val_441,1424,2144,370,18,1388
val_442,1424,2144,369,18,1388
val_443,1424,2144,372,18,1386
val_444,1424,2144,371,18,1386
val_445,1424,2144,371,18,1386
val_446,1424,2144,371,17,1388
val_447,1424,2144,371,18,1386
val_448,1424,2144,370,18,1388
val_449,1424,2144,370,18,1388
val_45,1424,2144,372,17,1388
val_450,1424,2144,371,18,1386
val_451,1424,2144,370,18,1388
val_452,1424,2144,371,18,1386
val_453,1424,2144,371,18,1386
val_454,1424,2144,371,18,1386
val_455,1424,2144,371,18,1386
val_456,1424,2144,370,19,1386
val_457,1424,2144,371,18,1388
val_458,1424,2144,371,18,1386
val_459,1424,2144,371,18,1386
val_46,1424,2144,371,18,1386
val_460,1424,2144,373,23,1389
val_461,1424,2144,370,18,1388
val_462,1424,2144,370,18,1388
val_463,1424,2144,371,18,1388
val_464,1424,2144,370,18,1388
val_465,1424,2144,369,17,1388
val_466,1424,2144,370,18,1388
val_467,1424,2144,370,17,1390
val_468,1424,2144,370,17,1388
val_469,1424,2144,370,18,1388
val_47,1424,2144,371,18,1386
val_470,1424,2144,371,18,1386
val_471,1424,2144,371,18,1388
val_472,1424,2144,371,18,1388
val_473,1424,2144,370,18,1388
val_474,1424,2144,370,18,1388
val_475,1424,2144,370,18,1388
val_476,1424,2144,370,17,1390
val_477,1424,2144,370,18,1386
val_478,1424,2144,372,15,1386
val_479,1424,2144,373,16,1386
val_48,1424,2144,370,18,1388
val_480,1424,2144,372,14,1388
val_481,1424,2144,372,15,1386
val_482,1424,2144,371,15,1388
val_483,1424,2144,372,16,1384
val_484,1424,2144,372,15,1386
val_485,1424,2144,372,15,1386
val_486,1424,2144,373,15,1386
val_487,1424,2144,371,15,1386
val_488,1424,2144,372,14,1386
val_489,1424,2144,371,15,1386
val_49,1424,2144,370,16,1390
val_490,1424,2144,372,15,1386
val_491,1424,2144,370,12,1390
val_492,1424,2144,375,25,1389
val_493,1424,2144,372,20,1388
val_494,1424,2144,373,21,1386
val_495,1424,2144,373,21,1386
val_496,2848,4288,271,-285,3412
val_497,2848,4288,272,-283,3408
val_498,2848,4288,272,-287,3410
val_499,2848,4288,273,-286,3408
val_5,1424,2144,370,18,1388
val_50,1424,2144,370,19,1386
val_500,2848,4288,271,-288,3416
val_501,2848,4288,275,-288,3410
val_502,2848,4288,276,-286,3408
val_503,2848,4288,276,-287,3410
val_504,2848,4288,272,-286,3410
val_505,2848,4288,272,-290,3414
val_506,2848,4288,272,-288,3410
val_507,2848,4288,271,-288,3410
val_508,2848,4288,272,-288,3410
val_509,2848,4288,269,-289,3412
val_51,1424,2144,370,18,1388
val_510,2848,4288,273,-287,3410
val_511,2848,4288,272,-287,3410
val_512,2848,4288,272,-287,3410
val_513,2848,4288,275,-284,3406
val_514,2848,4288,274,-286,3406
val_515,2848,4288,272,-291,3416
val_516,2848,4288,274,-286,3408
val_517,2848,4288,274,-285,3410
val_518,2848,4288,273,-286,3410
val_519,2848,4288,273,-287,3414
val_52,1424,2144,370,18,1388
val_520,2848,4288,272,-285,3412
val_521,2848,4288,276,-282,3406
val_522,2848,4288,275,-281,3408
val_523,2848,4288,273,-284,3410
val_524,2848,4288,274,-283,3408
val_525,2848,4288,273,-285,3412
val_526,2848,4288,274,-285,3412
val_527,2848,4288,275,-278,3408
val_528,2848,4288,274,-284,3410
val_529,2848,4288,273,-282,3412
val_53,1424,2144,371,19,1388
val_530,2848,4288,274,-288,3420
val_531,2848,4288,270,-285,3408
val_532,2848,4288,269,-284,3410
val_533,2848,4288,270,-284,3408
val_534,2848,4288,271,-285,3410
val_535,2848,4288,274,-280,3402
val_536,2848,4288,271,-285,3408
val_537,2848,4288,271,-284,3406
val_538,2848,4288,271,-284,3408
val_539,2848,4288,271,-285,3408
val_54,1424,2144,371,18,1388
val_540,2848,4288,272,-285,3408
val_541,2848,4288,267,-286,3412
val_542,2848,4288,268,-288,3418
val_543,2848,4288,273,-282,3410
val_544,2848,4288,271,-286,3410
val_545,2848,4288,278,-283,3408
val_546,2848,4288,270,-286,3412
val_547,2848,4288,273,-286,3410
val_548,2848,4288,268,-283,3416
val_549,1536,2048,287,30,1468
val_55,1424,2144,371,18,1386
val_550,1536,2048,290,30,1474
val_551,1536,2048,290,31,1468
val_552,1536,2048,286,28,1472
val_553,1536,2048,286,26,1472
val_554,1536,2048,287,27,1472
val_555,1536,2048,286,27,1470
val_556,1536,2048,287,28,1470
val_557,1536,2048,287,28,1470
val_558,1536,2048,287,27,1470
val_559,1536,2048,287,29,1470
val_56,1424,2144,370,19,1386
val_560,1536,2048,287,26,1472
val_561,1536,2048,290,30,1472
val_562,1536,2048,287,28,1470
val_563,1536,2048,286,28,1472
val_564,1536,2048,287,26,1472
val_565,1536,2048,286,28,1472
val_566,1536,2048,286,28,1470
val_567,1536,2048,287,29,1468
val_568,1536,2048,286,27,1472
val_569,1536,2048,287,27,1472
val_57,1424,2144,370,18,1388
val_570,1536,2048,287,28,1470
val_571,1536,2048,286,28,1472
val_572,1536,2048,287,29,1468
val_573,1536,2048,286,28,1472
val_574,1536,2048,287,28,1470
val_575,1536,2048,287,29,1470
val_576,1536,2048,286,28,1470
val_577,1536,2048,286,28,1472
val_578,1536,2048,286,28,1472
val_579,1536,2048,286,27,1472
val_58,1424,2144,371,19,1388
val_580,1536,2048,288,29,1470
val_581,1536,2048,286,28,1472
val_582,1536,2048,288,27,1470
val_583,1536,2048,288,27,1470
val_584,1536,2048,288,28,1468
val_585,1536,2048,287,28,1470
val_586,1536,2048,286,28,1472
val_587,1536,2048,286,28,1472
val_588,1536,2048,288,29,1468
val_589,1536,2048,288,28,1470
val_59,1424,2144,371,18,1388
val_590,1536,2048,286,28,1472
val_591,1536,2048,287,27,1472
val_592,1536,2048,287,27,1472
val_593,1536,2048,288,29,1468
val_594,1536,2048,287,27,1472
val_595,1536,2048,286,28,1472
val_596,1536,2048,287,28,1470
val_597,1536,2048,288,29,1468
val_598,1536,2048,290,30,1472
val_599,1536,2048,287,28,1472
val_6,1424,2144,370,18,1388
val_60,1424,2144,370,18,1388
val_600,1536,2048,286,28,1472
val_601,1536,2048,288,29,1470
val_602,2848,4288,268,-277,3410
val_603,2848,4288,278,-274,3404
val_604,2848,4288,269,-280,3410
val_605,2848,4288,269,-280,3410
val_606,2848,4288,274,-278,3408
val_607,2848,4288,268,-281,3410
val_608,2848,4288,269,-286,3422
val_609,2848,4288,268,-280,3410
val_61,1424,2144,370,17,1388
val_610,2848,4288,268,-282,3410
val_611,2848,4288,278,-274,3404
val_612,2848,4288,269,-279,3410
val_613,2848,4288,94,-458,3799
val_614,2848,4288,268,-280,3412
val_615,2848,4288,269,-280,3410
val_616,2848,4288,278,-274,3404
val_617,2848,4288,278,-274,3404
val_618,2848,4288,268,-279,3410
val_619,2848,4288,268,-279,3412
val_62,1424,2144,370,18,1388
val_620,2848,4288,268,-280,3412
val_621,2848,4288,269,-280,3412
val_622,2848,4288,270,-278,3408
val_623,2848,4288,270,-278,3408
val_624,2848,4288,278,-274,3404
val_625,2848,4288,278,-274,3404
val_626,2848,4288,270,-279,3408
val_627,2848,4288,261,-282,3418
val_628,2848,4288,269,-278,3410
val_629,2848,4288,269,-280,3408
val_63,1424,2144,370,17,1388
val_630,2848,4288,277,-275,3398
val_631,2848,4288,269,-281,3410
val_632,2848,4288,268,-282,3410
val_633,2848,4288,269,-280,3408
val_634,2848,4288,268,-283,3410
val_635,2848,4288,269,-282,3410
val_636,2848,4288,268,-283,3410
val_637,2848,4288,278,-278,3404
val_638,2848,4288,264,-297,3420
val_639,2848,4288,271,-273,3404
val_64,1424,2144,371,18,1388
val_640,2848,4288,275,-280,3410
val_65,1424,2144,370,18,1388
val_66,1424,2144,370,18,1388
val_67,1424,2144,371,16,1394
val_68,1424,2144,371,18,1388
val_69,1424,2144,370,17,1388
val_7,1424,2144,370,19,1388
val_70,1424,2144,371,18,1386
val_71,1424,2144,371,16,1392
val_72,1424,2144,370,17,1390
val_73,1424,2144,371,19,1386
val_74,1424,2144,371,18,1386
val_75,1424,2144,372,18,1386
val_76,1424,2144,372,18,1386
val_77,1424,2144,372,18,1386
val_78,1424,2144,371,17,1388
val_79,1424,2144,370,18,1388
val_8,1424,2144,371,19,1386
val_80,1424,2144,372,16,1390
val_81,1424,2144,371,18,1386
val_82,1424,2144,370,18,1388
val_83,1424,2144,370,17,1390
val_84,1424,2144,377,-6,1438
val_85,1424,2144,370,17,1388
val_86,1424,2144,370,18,1388
val_87,1424,2144,370,18,1388
val_88,1424,2144,369,17,1390
val_89,1424,2144,370,16,1390
val_9,1424,2144,371,18,1386
val_90,1424,2144,370,17,1390
val_91,1424,2144,370,18,1386
val_92,1424,2144,370,17,1390
val_93,1424,2144,371,18,1386
val_94,1424,2144,370,18,1388
val_95,1424,2144,369,17,1390
val_96,1424,2144,370,18,1388
val_97,1424,2144,370,18,1388
val_98,1424,2144,370,18,1388
val_99,1424,2144,369,17,1390
